fold_id,entanglement,feature_map_reps,ansatz_reps,element test,actual test,predicted test,element train,actual train,predicted train,final_train_loss,final_test_loss,gpu_mem_allocated,gpu_mem_max_allocated
31,full,1,3,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 0 1 1 1 1 0 0 0 0 1 1 0 1 1 0],[1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 0 1 1 1],0.6404680609703064,0.7680940628051758,,
31,full,1,4,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1 1],[1 0 1 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1],0.6290906071662903,0.7455216646194458,,
31,full,1,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1 0 1 1 1],[1 0 0 1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1],0.5543951392173767,0.6940709948539734,,
31,full,1,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0],[1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1],0.5972381234169006,1.0608131885528564,,
31,full,2,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 1 0 0 1 1 1 1 0 1 0 1 0 1 0 1 0],[1 1 0 1 0 1 0 0 1 1 0 0 1 0 1 0 0 0 1 0],0.6508451700210571,0.7083302736282349,,
31,full,2,2,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 1 0 0],[1 1 1 1 1 1 1 0 0 0 1 1 0 0 1 0 1 1 1 0],0.658877968788147,0.8813126683235168,,
31,full,2,3,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 0 0 0 1 1 0 1 1 0 1 1 0 1 1 1],[0 1 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 1 1 1],0.5927440524101257,0.5484626293182373,,
31,full,2,4,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1],[1 0 1 1 1 0 1 0 0 0 0 0 1 1 0 0 1 0 0 1],0.6430997252464294,0.7878149747848511,,
31,full,2,5,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 1 0 1 1 1 0 1 0 1 0 0 0 1 1 0 0],[1 1 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 0],0.6244674921035767,0.6823396682739258,,
31,full,2,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 1 0 0 0 1 1 1 1 0 1 1 0 1 0 0],[0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0],0.5889390707015991,0.984795868396759,,
31,full,3,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 1 0 1 1 0 1 1 0 0 0 0 1 1 0 1],[0 0 1 0 1 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0],0.7156239748001099,0.7044273614883423,,
31,full,3,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 1 1 0 0 1 0 0 0 1 1 0 0 0 1 1 0],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0],0.7287182807922363,0.5196333527565002,,
31,full,3,3,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 1 0 0],[0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 1],0.6775140762329102,0.714317262172699,,
31,full,3,4,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 0 1 1 1],[0 0 1 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0],0.787790834903717,0.5487542152404785,,
31,full,3,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 1 1 0 0 0 0 0 1 1 1 0 1 1 0 1],[0 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 1 1 0 0],0.6405836343765259,0.8519948720932007,,
31,full,3,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 0 1],[1 0 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0 0 1],0.6175416707992554,0.7199157476425171,,
31,full,4,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1 1],[1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 1],0.6098818182945251,0.9179632663726808,,
31,full,4,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 1],[0 1 1 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1],0.6574493646621704,0.6527732014656067,,
31,full,4,3,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 1 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0],[0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 1 0 1 0],0.5622076392173767,0.456613689661026,,
31,full,4,4,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0],[0 1 1 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 1 0],0.5827459096908569,0.5617363452911377,,
31,full,4,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 1 1 1 1 0 1 0 1 1 0 0 0 1 1 0 1],[1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1],0.5648154020309448,0.790135383605957,,
31,full,4,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1],[0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1],0.6046821475028992,0.7595478296279907,,
31,full,5,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 1 1 0 1 1 1 0 1 0 0 0 1 0 0 0],[1 1 1 0 1 1 0 0 1 1 1 0 1 1 0 0 1 1 0 0],0.5866537690162659,0.729607343673706,,
31,full,5,2,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 1 0 1 0 1 1 1 1 1 1 0 1 1 0 0],[1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 0 1 1 1 0],0.6343663930892944,0.9547860622406006,,
31,full,5,3,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 1 1],[1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1],0.6188856959342957,0.759556770324707,,
31,full,5,4,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1],[1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1],0.6333811283111572,1.0181095600128174,,
31,full,5,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 1 1 1 1],[0 0 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1],0.5805891156196594,0.7211948037147522,,
31,full,5,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1 1 1 1 0],[0 0 0 0 0 1 1 1 0 0 1 0 0 1 1 0 1 1 1 1],0.5970335602760315,0.9995911121368408,,
31,full,6,1,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0 1],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0],0.7163258790969849,0.4874053001403808,,
31,full,6,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0 0 1],[0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 1],0.7205029726028442,0.4915143251419067,,
31,full,6,3,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 0 1 1 1],[0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1],0.6878505349159241,0.3998661637306213,,
31,full,6,4,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 1 1 0 1 1 0 0 0 0 1 0 0 1 1 1 0],[0 1 0 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 1 1],0.7022390365600586,0.6598358154296875,,
31,full,6,5,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 0 0 1 1 1 0 0 0 1 1 1 1 1 1 0 1],[0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0],0.6505341529846191,0.6462920904159546,,
31,full,6,6,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 1],[1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 1],0.6834746599197388,0.680389940738678,,
31,circular,1,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0],[0 1 0 0 1 0 1 0 0 0 0 0 1 1 1 0 1 1 0 0],0.6715898513793945,0.737493097782135,,
31,circular,1,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 1 0 1 1 1 1 1 0 0 0 1 1 0 1 0],[0 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1],0.6229159235954285,0.5358089804649353,,
31,circular,1,3,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 0 0 1 0 1 0 0 1 0 0 1 1 1 1 1],[1 1 1 1 0 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1],0.5970020294189453,0.7477394342422485,,
31,circular,1,4,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 0 1 0 1],[1 1 0 1 0 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1],0.5843162536621094,0.5857800841331482,,
31,circular,1,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1],[1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1],0.5913915634155273,0.7320465445518494,,
31,circular,1,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 1 1],[0 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1],0.6078281402587891,0.7463748455047607,,
31,circular,2,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0 1],[0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 0],0.7070397138595581,0.9278010129928588,,
31,circular,2,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 1 0 0 1 0 1 1 0 1 1 1 1 0 0],[1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0],0.6000248789787292,0.5490042567253113,,
31,circular,2,3,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 1],[1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 1 1],0.6676163077354431,0.8379086256027222,,
31,circular,2,4,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 1 1 1 0 1 0 1 1 0 1 0 1 0 0 1 0],[0 1 0 1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0],0.6169500946998596,0.7394142150878906,,
31,circular,2,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1],[0 0 1 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0 0],0.6971061825752258,0.916153073310852,,
31,circular,2,6,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 1 0 0],[1 1 1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0],0.5699695348739624,0.6464062333106995,,
31,circular,3,1,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 1],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],0.8124610185623169,0.5950222015380859,,
31,circular,3,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 0],[0 1 0 0 0 1 0 0 1 1 1 0 1 0 1 1 1 1 0 0],0.7067956328392029,0.6426787972450256,,
31,circular,3,3,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 0 0 1 0],[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0],0.7113156318664551,0.5611676573753357,,
31,circular,3,4,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 1 1 0 0 0 1 1 0 0 0 1 1 1 0 1],[0 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0],0.6464175581932068,0.6270391941070557,,
31,circular,3,5,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 1 0 0 1 0 0 1 1 0 1 0 0 1 0 1 1],[0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 0],0.6887778043746948,0.4531588852405548,,
31,circular,3,6,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 1 0 1 1 1],[1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0],0.659704327583313,0.6210647225379944,,
31,circular,4,1,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 0 1 0 0 0],[1 1 1 1 0 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0],0.6149469614028931,1.057003617286682,,
31,circular,4,2,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1],[1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 0 0 1 1 1],0.5816237330436707,0.3873459994792938,,
31,circular,4,3,['Ti'],[0],[0],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0],[1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 1 1 0],0.6546759009361267,0.618772029876709,,
31,circular,4,4,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 1 0 0 0 1 1 1 1 0 1 1 0 0 1 0],[1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1 1 0],0.5782564878463745,0.8889157772064209,,
31,circular,4,5,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1],[0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0],0.7134925127029419,0.6961599588394165,,
31,circular,4,6,['Ti'],[0],[1],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1],[0 1 1 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 1],0.5885487794876099,0.8095075488090515,,
